Product name,Original Price,Discount,Price After Discount,Ratings
"Motorola g31 (Meteorite Grey, 64 GB)  (4 GB RAM)",N/A,14% off,N/A,4.2
"Motorola Edge 50 Ultra 5G (Peach Fuzz, 512 GB)  (12 GB RAM)","₹64,999",15% off,"₹54,999",4.3
"Motorola Edge 50 Ultra 5G (Nordic Wood, 512 GB)  (12 GB RAM)","₹64,999",15% off,"₹54,999",4.3
"Motorola G34 5G (Ice Blue, 128 GB)  (8 GB RAM)","₹14,999",20% off,"₹11,999",4.2
"Motorola G34 5G (Charcoal Black, 128 GB)  (4 GB RAM)",N/A,21% off,N/A,4.2
"Motorola Edge 40 Neo (Caneel Bay, 128 GB)  (8 GB RAM)","₹27,999",17% off,"₹22,999",4.3
"Motorola G34 5G (Ice Blue, 128 GB)  (4 GB RAM)",N/A,21% off,N/A,4.2
"Motorola Edge 40 Neo (Peach Fuzz, 128 GB)  (8 GB RAM)","₹27,999",17% off,"₹22,999",4.3
"Motorola G60 (Moonless, 128 GB)  (6 GB RAM)","₹21,999",27% off,"₹15,999",4.1
"MOTOROLA razr 40 (Summer Lilac, 256 GB)  (8 GB RAM)","₹99,999",51% off,"₹48,582",4
"Motorola G9 Power (Electric Violet, 64 GB)  (4 GB RAM)","₹15,999",34% off,"₹10,490",4.1
"MOTOROLA G04 (Sea Green, 128 GB)  (8 GB RAM)",N/A,27% off,N/A,4.2
"Motorola Edge 50 Pro 5G with 68W Charger (Black Beauty, 256 GB)  (8 GB RAM)","₹36,999",13% off,"₹31,999",4.4
"Motorola G10 Power (Aurora Grey, 64 GB)  (4 GB RAM)","₹12,999",44% off,"₹7,249",4.2
"Motorola g64 5G (Ice Lilac, 256 GB)  (12 GB RAM)","₹19,999",15% off,"₹16,999",4.2
"Motorola e13 (Aurora Green, 64 GB)  (4 GB RAM)",N/A,10% off,N/A,4.1
Motorola Moto A10E  (Dark Blue),"₹1,549",3% off,"₹1,490",4
"MOTOROLA razr 40 Ultra (Glacier Blue, 256 GB)  (8 GB RAM)",N/A,41% off,N/A,4.1
"Motorola e13 (Cosmic Black, 64 GB)  (4 GB RAM)",N/A,10% off,N/A,4.1
MOTOROLA A50V Dual Sim Keypad Phone|1750 mAh Battery|1.8inch Display|Expandable Upto 32GB  (Gold),"₹1,699",11% off,"₹1,498",4.1
"MOTOROLA razr 40 Ultra (Peach Fuzz, 256 GB)  (8 GB RAM)",N/A,33% off,N/A,4.1
"Motorola Edge 30 (Aurora Green, 128 GB)  (8 GB RAM)","₹34,999",22% off,"₹26,999",4.1
"Motorola e32s (Misty Silver, 64 GB)  (4 GB RAM)",N/A,33% off,N/A,3.9
"Motorola Edge 30 (Aurora Green, 128 GB)  (8 GB RAM)","₹34,999",22% off,"₹26,999",4.1
"Motorola g22 (Cosmic Black, 64 GB)  (4 GB RAM)",N/A,21% off,N/A,3.8
MOTOROLA A50G Dual Sim Keypad Phone|1750 mAh Battery|1.8inch Display|Expandable Upto 32GB  (Gold),"₹1,815",10% off,"₹1,632",4.1
"Motorola One Action (Denim Blue, 128 GB)  (4 GB RAM)","₹16,999",25% off,"₹12,599",4.2
"Motorola G62 5G (Frosted Blue, 128 GB)  (8 GB RAM)",N/A,N/A,"₹24,999",4.1
"Motorola G32 (Satin Silver, 128 GB)  (8 GB RAM)",N/A,N/A,"₹18,999",4.2
"Motorola g52 (Charcoal Grey, 128 GB)  (6 GB RAM)","₹19,999",30% off,"₹13,999",4.2
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)  (8 GB RAM)","₹36,999",13% off,"₹31,999",4.4
"Motorola G60 (Dynamic Gray, 128 GB)  (6 GB RAM)",N/A,31% off,N/A,4.1
"Motorola g31 (Baby Blue, 64 GB)  (4 GB RAM)",N/A,14% off,N/A,4.2
"Motorola e32 (Arctic Blue, 64 GB)  (4 GB RAM)",N/A,N/A,"₹11,999",3.9
"Motorola g84 5G (Marshmallow Blue, 256 GB)  (12 GB RAM)","₹22,999",17% off,"₹18,999",4.2
"MOTOROLA G04 (Sunrise Orange, 128 GB)  (8 GB RAM)",N/A,27% off,N/A,4.2
"Motorola g31 (Baby Blue, 128 GB)  (6 GB RAM)",N/A,23% off,N/A,4.1
"Motorola E7 Power (Coral Red, 64 GB)  (4 GB RAM)",N/A,25% off,N/A,4.1
