Product name,Original Price,Discount,Price After Discount,Ratings
"Google Pixel 8 Pro (Bay, 128 GB)  (12 GB RAM)","₹1,06,999",18% off,"₹86,999",4.4
"(Refurbished) Google Pixel 7a (Snow, 128 GB)  (8 GB RAM)","₹43,999",32% off,"₹29,499",3.5
"Google Pixel 6a (Charcoal, 128 GB)  (6 GB RAM)",N/A,27% off,"₹43,999",4.3
"(Refurbished) Google Pixel 8 (Hazel, 256 GB)  (8 GB RAM)","₹79,999",26% off,"₹58,999",3.5
"(Refurbished) Google Pixel 7a (Sea, 128 GB)  (8 GB RAM)",N/A,32% off,N/A,3.5
"(Refurbished) Google Pixel 7a (Charcoal, 128 GB)  (8 GB RAM)",N/A,32% off,N/A,3.5
"(Refurbished) Google Pixel 7 (Snow, 128 GB)  (8 GB RAM)","₹59,999",43% off,"₹33,999",3.5
"(Refurbished) Google Pixel 8 Pro (Bay, 128 GB)  (12 GB RAM)","₹1,06,999",20% off,"₹84,999",3.5
KARBONN KX30 Dual Sim Keypad Mobile|1200 mAh Battery|0.3MP Camera|Expandable Upto 32 GB  (Emerald Green),"₹1,790",30% off,"₹1,238",3.9
KARBONN KX30 Dual Sim Keypad Mobile|1200 mAh Battery|0.3MP Camera|Expandable Upto 32 GB  (Pearl White),"₹1,790",30% off,"₹1,238",3.9
KARBONN KX30 Dual Sim Keypad Mobile|1200 mAh Battery|0.3MP Camera|Expandable Upto 32 GB  (Sapphire),"₹1,790",30% off,"₹1,238",3.9
KARBONN Kphone1  (Ice Blue),"₹1,899",27% off,"₹1,373",3.9
KARBONN Kphone1  (Soft Purple),"₹1,790",31% off,"₹1,234",3.9
KARBONN Kphone1  (Radiant Gold),"₹1,790",28% off,"₹1,279",3.9
"Pluzz P13 Apollo (Lumina Blue, 256 GB)  (8 GB RAM)","₹24,999",48% off,"₹12,990",1.5
"Google Pixel 7 Pro (Snow, 128 GB)  (12 GB RAM)",N/A,43% off,N/A,4.3
"Google Pixel 7 Pro (Obsidian, 128 GB)  (12 GB RAM)",N/A,43% off,N/A,4.3
"(Refurbished) Google Pixel 7 Pro (Hazel, 128 GB)  (12 GB RAM)","₹84,999",42% off,"₹48,999",3.5
"Google Pixel 3 (Not Pink, 128 GB)  (4 GB RAM)",N/A,26% off,N/A,4.5
"(Refurbished) Google Pixel 8 (Mint, 128 GB)  (8 GB RAM)",N/A,45% off,N/A,3.5
"(Refurbished) Google Pixel 8 Pro (Obsidian, 256 GB)  (12 GB RAM)","₹1,06,999",15% off,"₹89,999",3.5
"(Refurbished) Google Pixel 7 (Obsidian, 128 GB)  (8 GB RAM)","₹75,999",55% off,"₹33,999",3.5
"(Refurbished) Google Pixel 7 (Lemongrass, 128 GB)  (8 GB RAM)","₹75,999",55% off,"₹33,999",3.5
"(Refurbished) Google Pixel 4a (Just Black, 128 GB)  (6 GB RAM)",N/A,40% off,N/A,4.1
