Product name,Original Price,Discount,Price After Discount,Ratings
"IQOO Neo9 Pro (Fiery Red, 256 GB)  (8 GB RAM)","₹41,999",4% off,"₹39,990",4.5
"IQOO 9 5G (Phoenix, 256 GB)  (12 GB RAM)","₹54,990",40% off,"₹32,990",3.9
"IQOO 11 5G (Legend, 256 GB)  (16 GB RAM)",N/A,26% off,N/A,4.3
"IQOO Neo 9 Pro (Conqueror Black, 256 GB)  (8 GB RAM)",N/A,16% off,N/A,4.5
"IQOO Z6 Lite 5G (With Charger) (Mystic Night, 128 GB)  (6 GB RAM)","₹19,999",20% off,"₹15,999",4.3
"IQOO Neo 9 Pro (Fiery Red, 256 GB)  (8 GB RAM)","₹49,999",16% off,"₹41,990",4.5
"IQOO Z6 Pro 5G (Legion Sky, 256 GB)  (12 GB RAM)","₹33,990",35% off,"₹21,990",4.3
"IQOO Z6 Lite 5G (Without Charger) (Mystic Night, 128 GB)  (6 GB RAM)","₹19,999",20% off,"₹15,999",4.2
"IQOO Z6 Lite 5G (Stellar Green, 128 GB)  (6 GB RAM)",N/A,5% off,N/A,4.3
"IQOO Z6 Lite 5G (Mystic Night, 128 GB)  (6 GB RAM)","₹19,999",17% off,"₹16,599",4.3
"IQOO Z6 Lite 5G (With Charger) (Stellar Green, 128 GB)  (6 GB RAM)","₹19,999",22% off,"₹15,499",4.3
"IQOO Z6 44W (Lumina Blue, 128 GB)  (8 GB RAM)","₹21,990",31% off,"₹14,990",4.3
"IQOO 9 5G (Phoenix, 128 GB)  (8 GB RAM)","₹49,990",40% off,"₹29,990",4.1
"IQOO 9 5G (Alpha, 128 GB)  (8 GB RAM)","₹49,990",38% off,"₹30,990",4.1
"IQOO 7 5G (Storm Black, 128 GB)  (8 GB RAM)",N/A,28% off,N/A,4.5
"IQOO Neo 7 5G (Frost Blue, 128 GB)  (8 GB RAM)",N/A,14% off,N/A,4.4
"IQOO Z9S PRO 5G (Luxe Marble, 256 GB)  (12 GB RAM)","₹33,999",N/A,"₹33,900",4.2
"IQOO NEO9 PRO (Fiery Red, 128 GB)  (8 GB RAM)",N/A,10% off,N/A,4.5
"IQOO Z9S 5G (Onyx Green, 256 GB)  (12 GB RAM)","₹29,999",18% off,"₹24,345",4.4
"IQOO Neo9 Pro (Conqueror Black, 256 GB)  (12 GB RAM)",N/A,N/A,"₹44,999",4.5
"IQOO NEO9 PRO (Fiery Red, 256 GB)  (12 GB RAM)","₹44,999",10% off,"₹40,459",4.5
"IQOO 11 5G (Alpha, 256 GB)  (8 GB RAM)","₹61,999",11% off,"₹54,990",4.4
"IQOO 11 5G (Legend, 256 GB)  (8 GB RAM)","₹61,999",11% off,"₹54,990",4.4
"IQOO 11 5G (Alpha, 256 GB)  (16 GB RAM)","₹66,999",10% off,"₹59,990",4.3
"IQOO Z9 5G (Brushed Green, 256 GB)  (8 GB RAM)","₹26,999",25% off,"₹20,099",4.4
"IQOO Z9 5G (Graphene Blue, 256 GB)  (8 GB RAM)","₹26,999",25% off,"₹20,245",4.4
"IQOO Neo 9 Pro (Conqueror Black, 256 GB)  (12 GB RAM)","₹44,999",11% off,"₹39,990",4.5
"IQOO Neo 7 (Frost Blue, 256 GB)  (12 GB RAM)","₹38,999",20% off,"₹30,889",4.3
"IQOO IQOOZ7PRO (Lagoon Blue, 128 GB)  (8 GB RAM)","₹26,999",22% off,"₹20,950",4.3
"IQOO Z7s 5G (Norway Blue, 128 GB)  (6 GB RAM)",N/A,33% off,N/A,4.3
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (6 GB RAM)",N/A,28% off,N/A,4.3
"IQOO Z6 Pro 5G (Phantom Dusk, 128 GB)  (8 GB RAM)",N/A,29% off,N/A,4.4
"IQOO Z6 Pro 5G (Phantom Dusk, 128 GB)  (6 GB RAM)","₹27,990",28% off,"₹19,999",4.3
"IQOO Z6 Pro 5G (Legion Sky, 128 GB)  (8 GB RAM)","₹29,990",29% off,"₹20,999",4.4
"IQOO Z6 44W (Ravan Black, 128 GB)  (8 GB RAM)","₹20,999",16% off,"₹17,499",4.3
"IQOO Z6 Lite 5G (Mystic Night, 64 GB)  (4 GB RAM)","₹18,000",22% off,"₹13,880",4.2
"IQOO Z6 Lite 5G (Stellar Green, 64 GB)  (4 GB RAM)","₹15,999",13% off,"₹13,774",4.2
"IQOO neo 7 pro (Fearless Flame, 128 GB)  (8 GB RAM)",N/A,18% off,N/A,4.4
"IQOO Neo 7 Pro (Dark Storm, 256 GB)  (12 GB RAM)",N/A,16% off,N/A,4.4
"IQOO Z6 Lite 5G (Without Charger) (Mystic Night, 128 GB)  (6 GB RAM)",N/A,26% off,N/A,4.2
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)  (6 GB RAM)","₹17,999",16% off,"₹14,999",4.2
"IQOO Neo 7 Pro (Dark Strom, 128 GB)  (8 GB RAM)",N/A,6% off,N/A,4.4
"IQOO Z6 Lite 5G (Without Charger) (Mystic Night, 128 GB)  (6 GB RAM)","₹18,999",26% off,"₹13,990",4.2
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 128 GB)  (6 GB RAM)",N/A,16% off,N/A,4.2
"IQOO Z6 Lite 5G (Without Charger) (Stellar Green, 64 GB)  (4 GB RAM)","₹15,999",13% off,"₹13,849",4.2
"IQOO Z6 Lite 5G (Without Charger) (Mystic Night, 64 GB)  (4 GB RAM)","₹14,500",5% off,"₹13,699",4.2
"IQOO Neo 7 pro (Fearless Flame, 256 GB)  (12 GB RAM)","₹42,999",16% off,"₹35,919",4.4
"IQOO 9 5G (Legend, 128 GB)  (8 GB RAM)","₹49,990",39% off,"₹29,999",4.1
"IQOO Z5 5G (Mystic Space, 128 GB)  (8 GB RAM)","₹29,990",21% off,"₹23,400",4.3
"IQOO Z5 5G (Arctic Dawn, 128 GB)  (8 GB RAM)","₹29,990",20% off,"₹23,970",4.3
"IQOO Z5 5G (Cyber Grid, 128 GB)  (8 GB RAM)","₹29,990",18% off,"₹24,400",4.3
