Product name,Original Price,Discount,Price After Discount,Ratings
"Lenovo K8 (Fine Gold, 32 GB)  (3 GB RAM)",N/A,62% off,"₹11,499",4.1
"Lenovo K8 (Venom Black, 32 GB)  (3 GB RAM)",N/A,N/A,"₹8,450",4.1
"Lenovo K8 Plus (Venom Black, 32 GB)  (4 GB RAM)",N/A,62% off,"₹11,999",4.1
"Lenovo P2 (Gold, 32 GB)  (3 GB RAM)",N/A,30% off,"₹16,999",4.3
"Lenovo A7000 (Black, 8 GB)  (2 GB RAM)",N/A,2% off,N/A,4
"Lenovo A7000 (White, 8 GB)  (2 GB RAM)",N/A,50% off,N/A,4
"Lenovo K8 Note (Venom Black, 64 GB)  (4 GB RAM)",N/A,55% off,"₹12,999",4.1
"Lenovo K8 Note (Fine Gold, 64 GB)  (4 GB RAM)","₹14,999",43% off,"₹8,499",4.1
"Lenovo A6000 Plus (Black, 16 GB)  (2 GB RAM)",N/A,50% off,"₹7,499",4.1
"Lenovo K3 Note (Black, 16 GB)  (2 GB RAM)",N/A,50% off,"₹9,999",4
"Lenovo K3 Note (Yellow, 16 GB)  (2 GB RAM)",N/A,50% off,"₹9,999",4
"Lenovo K6 Power (Silver, 32 GB)  (3 GB RAM)",N/A,50% off,"₹9,999",4.1
"Lenovo A6000 Plus (Black, 16 GB)  (2 GB RAM)",N/A,50% off,"₹7,499",4.1
"Lenovo K3 Note (Black, 16 GB)  (2 GB RAM)",N/A,50% off,N/A,4
"Lenovo K3 Note (Yellow, 16 GB)  (2 GB RAM)",N/A,50% off,"₹9,999",4
"Lenovo K3 Note (White, 16 GB)  (2 GB RAM)",N/A,50% off,"₹9,999",4
"Lenovo A2010 (Black, 8 GB)  (1 GB RAM)",N/A,N/A,"₹4,990",3.9
"Lenovo Z6 Pro (Black, 128 GB)  (8 GB RAM)",N/A,20% off,"₹39,999",3.8
"Lenovo K8 Note (Venom Black, 32 GB)  (3 GB RAM)",N/A,N/A,"₹9,050",4.1
"Lenovo A1000 (Black, 8 GB)  (1 GB RAM)",N/A,13% off,N/A,3.8
"Lenovo A5 (Gold, 32 GB)  (3 GB RAM)",N/A,50% off,N/A,4.1
"Lenovo Phab 2 Plus (Champagne Gold, 32 GB)  (3 GB RAM)",N/A,N/A,"₹20,000",4
"Lenovo Vibe K5 Note (Silver, 32 GB)  (3 GB RAM)",N/A,62% off,"₹10,999",4.1
"Lenovo Vibe K5 Note (Silver, 32 GB)  (4 GB RAM)",N/A,62% off,N/A,4.1
"Lenovo Phab 2 Plus (Gunmetal Grey, 32 GB)  (3 GB RAM)",N/A,4% off,N/A,4
"Lenovo Vibe K5 Note (Grey, 32 GB)  (4 GB RAM)",N/A,62% off,N/A,4.1
"Lenovo Vibe K5 Note (Gold, 64 GB)  (4 GB RAM)",N/A,55% off,N/A,4.1
"Lenovo Vibe K5 Note (Silver, 64 GB)  (4 GB RAM)",N/A,55% off,N/A,4.1
"Lenovo Vibe K5 Note (Grey, 64 GB)  (4 GB RAM)",N/A,55% off,"₹13,499",4.1
"Lenovo Vibe Z2 Pro (Starry Night Black, 32 GB)  (3 GB RAM)",N/A,14% off,N/A,4
"Lenovo K10 Note (Black, 64 GB)  (4 GB RAM)",N/A,30% off,N/A,4.1
"Lenovo Vibe K5 Note (Gold, 32 GB)  (3 GB RAM)",N/A,62% off,"₹10,999",4.1
"Lenovo A5 (Black, 32 GB)  (3 GB RAM)",N/A,50% off,"₹7,999",4.1
