Product name,Original Price,Discount,Price After Discount,Ratings
"vivo V40 Pro 5G (Titanium Grey, 256 GB)  (8 GB RAM)","₹54,999",9% off,"₹49,999",4.5
"vivo Y36 (Vibrant Gold, 128 GB)  (8 GB RAM)","₹21,999",31% off,"₹14,999",4.3
"vivo V40 5G (Ganges Blue, 256 GB)  (8 GB RAM)","₹42,999",13% off,"₹36,999",4.5
"vivo T2x 5G (Aurora Gold, 128 GB)  (4 GB RAM)","₹17,999",33% off,"₹11,999",4.4
"vivo Y28s 5G (Vintage Red, 128 GB)  (6 GB RAM)","₹19,999",25% off,"₹14,999",4.4
"vivo Y28s 5G (Twinkling Purple, 128 GB)  (6 GB RAM)","₹19,999",25% off,"₹14,999",4.4
"vivo T2x 5G (Black Gladiator, 128 GB)  (6 GB RAM)",N/A,10% off,"₹18,999",4.4
"vivo T2x 5G (Black Gladiator, 128 GB)  (8 GB RAM)",N/A,10% off,"₹20,999",4.4
"vivo T2x 5G (Black Gladiator, 128 GB)  (4 GB RAM)",N/A,10% off,"₹17,999",4.4
"vivo V30 Pro 5G (Andaman Blue, 256 GB)  (8 GB RAM)","₹46,999",17% off,"₹38,999",4.5
"vivo V40 Pro 5G (Ganges Blue, 512 GB)  (12 GB RAM)","₹60,999",8% off,"₹55,999",4.5
"vivo T2x 5G (Marine Blue, 128 GB)  (6 GB RAM)","₹18,999",31% off,"₹12,999",4.4
"vivo T2x 5G (Aurora Gold, 128 GB)  (6 GB RAM)","₹18,999",31% off,"₹12,999",4.4
"vivo T2x 5G (Sunstone Orange, 128 GB)  (6 GB RAM)",N/A,10% off,"₹18,999",4.4
"vivo T2x 5G (Marine Blue, 128 GB)  (8 GB RAM)","₹20,999",20% off,"₹16,699",4.4
"vivo Y28s 5G (Twinkling Purple, 128 GB)  (8 GB RAM)","₹21,999",25% off,"₹16,499",4.2
"vivo V30e (Velvet Red, 128 GB)  (8 GB RAM)","₹32,999",13% off,"₹28,499",4.4
"vivo T2x 5G (Aurora Gold, 128 GB)  (8 GB RAM)","₹20,999",28% off,"₹14,999",4.4
"vivo X80 (Cosmic Black, 128 GB)  (8 GB RAM)","₹59,999",41% off,"₹34,999",4.5
"vivo T2x 5G (Glimmer Black, 128 GB)  (6 GB RAM)","₹18,999",31% off,"₹12,999",4.4
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo Y28s 5G (Vintage Red, 128 GB)  (8 GB RAM)","₹21,999",25% off,"₹16,499",4.2
"vivo Y28s 5G (Vintage Red, 128 GB)  (4 GB RAM)","₹17,999",25% off,"₹13,499",4.2
"vivo T2x 5G (Sunstone Orange, 128 GB)  (4 GB RAM)","₹17,999",30% off,"₹12,454",4.4
"vivo T2x 5G (Glimmer Black, 128 GB)  (4 GB RAM)",N/A,10% off,"₹17,999",4.4
"vivo Y58 5G (Himalayan Blue, 128 GB)  (8 GB RAM)","₹23,999",22% off,"₹18,499",4.4
"vivo Y28e 5G (Vintage Red, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.2
"vivo Y28e 5G (Breeze Green, 64 GB)  (4 GB RAM)","₹14,999",26% off,"₹10,999",4.2
"vivo Y58 5G (Sundarbans Green, 128 GB)  (8 GB RAM)","₹23,999",22% off,"₹18,489",4.4
"vivo V40 Pro 5G (Titanium Grey, 512 GB)  (12 GB RAM)","₹60,999",8% off,"₹55,999",4.5
"vivo Y27 (Garden Green, 128 GB)  (6 GB RAM)","₹18,999",42% off,"₹10,999",4.2
"vivo Y200e 5G (Saffron Delight, 128 GB)  (8 GB RAM)","₹25,999",19% off,"₹20,999",4.3
"vivo Y200e 5G (Black Diamond, 128 GB)  (8 GB RAM)","₹25,999",19% off,"₹20,999",4.3
"vivo Y75 (Dancing waves, 128 GB)  (8 GB RAM)","₹25,990",38% off,"₹15,990",4.3
"vivo X80 Pro (Cosmic Black, 256 GB)  (12 GB RAM)","₹86,999",44% off,"₹47,979",4.4
"vivo Y200e 5G (Black Diamond, 128 GB)  (6 GB RAM)","₹23,999",17% off,"₹19,789",4.2
"vivo Y16 (Steller Black, 32 GB)  (3 GB RAM)","₹13,999",35% off,"₹8,990",4.2
"vivo Y16 (Drizzling Gold, 32 GB)  (3 GB RAM)","₹13,999",36% off,"₹8,890",4.2
"vivo Y16 (Steller Black, 128 GB)  (4 GB RAM)",N/A,N/A,"₹16,999",4.3
"vivo Y27 (Burgundy Black, 128 GB)  (6 GB RAM)","₹18,999",42% off,"₹10,999",4.2
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo Y200 5G (Desert Gold, 128 GB)  (8 GB RAM)","₹27,999",14% off,"₹23,999",4.4
"vivo Y16 (Steller Black, 64 GB)  (4 GB RAM)",N/A,N/A,"₹15,999",4.3
"vivo Y16 (Steller Black, 64 GB)  (3 GB RAM)","₹13,999",21% off,"₹10,999",4.2
"vivo V25 Pro 5G (Sailing Blue, 128 GB)  (8 GB RAM)","₹35,999",31% off,"₹24,690",4.3
"vivo T2 5G (Velocity Wave, 128 GB)  (6 GB RAM)",N/A,N/A,"₹23,999",4.4
"vivo V30 5G (Classic Black, 128 GB)  (8 GB RAM)","₹38,999",17% off,"₹31,999",4.5
"vivo V30 5G (Andaman Blue, 128 GB)  (8 GB RAM)","₹38,999",17% off,"₹31,999",4.5
"vivo V30 5G (Peacock Green, 256 GB)  (12 GB RAM)","₹42,999",16% off,"₹35,999",4.5
"vivo T1 Pro 5G (Turbo Black, 128 GB)  (8 GB RAM)","₹30,990",32% off,"₹20,789",4.4
"vivo Y28e 5G (Vintage Red, 128 GB)  (4 GB RAM)","₹15,999",21% off,"₹12,488",4.2
"vivo V30 5G (Peacock Green, 128 GB)  (8 GB RAM)","₹38,999",17% off,"₹31,999",4.5
"vivo Y28E (Vintage Red, 64 GB)  (4 GB RAM)","₹12,999",16% off,"₹10,799",4.2
"vivo T2 5G (Nitro Blaze, 128 GB)  (8 GB RAM)","₹24,999",28% off,"₹17,999",4.3
"vivo Y200 5G (Desert Gold, 256 GB)  (8 GB RAM)","₹28,999",20% off,"₹22,989",4.4
"vivo Y200 Pro 5G (Silk Green, 128 GB)  (8 GB RAM)",N/A,N/A,"₹24,999",4.4
"vivo Y18e (Gem Green, 64 GB)  (4 GB RAM)",N/A,10% off,"₹11,999",4.2
"vivo V23 Pro 5G (Sunshine Gold, 128 GB)  (8 GB RAM)","₹41,999",28% off,"₹29,990",4.3
"vivo Y200 5G (Jungle Green, 256 GB)  (8 GB RAM)","₹28,999",20% off,"₹22,989",4.4
"vivo Y28e 5G (Breeze Green, 128 GB)  (4 GB RAM)","₹15,999",21% off,"₹12,499",4.2
"vivo T1 44W (Midnight Galaxy, 128 GB)  (8 GB RAM)","₹23,999",33% off,"₹15,990",4.3
"vivo Y27 (Sea Blue, 128 GB)  (6 GB RAM)","₹18,999",26% off,"₹13,999",4.2
"vivo T1 44W (Starry Sky, 128 GB)  (4 GB RAM)","₹19,990",31% off,"₹13,628",4.5
"vivo Y28 5G (Crystal Purple, 128 GB)  (6 GB RAM)","₹19,999",22% off,"₹15,490",4.3
"vivo V30 Pro 5G (Andaman Blue, 512 GB)  (12 GB RAM)","₹51,999",15% off,"₹43,999",4.5
"vivo Y28 5G (Crystal Purple, 128 GB)  (8 GB RAM)","₹21,999",22% off,"₹16,990",4.3
"vivo T1 44W (Starry Sky, 128 GB)  (8 GB RAM)","₹23,999",35% off,"₹15,490",4.3
"vivo Y16 (Drizzling Gold, 64 GB)  (3 GB RAM)",N/A,N/A,"₹13,999",4.2
"vivo Y28 5G (Glitter Aqua, 128 GB)  (6 GB RAM)","₹19,999",22% off,"₹15,499",4.3
"vivo Y28 5G (Glitter Aqua, 128 GB)  (4 GB RAM)","₹17,999",22% off,"₹13,999",4.3
"vivo X70 Pro (Aurora Dawn, 128 GB)  (8 GB RAM)","₹51,990",33% off,"₹34,625",4.5
"vivo Y28 5G (Crystal Purple, 128 GB)  (4 GB RAM)","₹17,999",22% off,"₹13,999",4.3
"vivo T1 Pro 5G (Turbo Black, 128 GB)  (6 GB RAM)","₹28,999",40% off,"₹17,180",4.4
"vivo T1 44W (Starry Sky, 128 GB)  (6 GB RAM)","₹20,990",23% off,"₹15,999",4.4
"vivo Y22 (Starlit Blue, 64 GB)  (4 GB RAM)","₹17,990",19% off,"₹14,499",4.3
"vivo Y22 (Starlit Blue, 128 GB)  (4 GB RAM)",N/A,10% off,"₹18,999",4.3
