Product name,Original Price,Discount,Price After Discount,Ratings
"POCO M2 Pro (Green and Greener, 64 GB)  (4 GB RAM)","₹16,999",32% off,"₹11,499",4.4
"POCO C51 (Royal Blue, 64 GB)  (4 GB RAM)","₹9,999",20% off,"₹7,999",4
"POCO X6 Neo 5G (Horizon Blue, 256 GB)  (12 GB RAM)","₹21,999",29% off,"₹15,499",4.1
"POCO C3 (Arctic Blue, 32 GB)  (3 GB RAM)","₹9,999",35% off,"₹6,490",4.3
"POCO M6 Pro 5G (Forest Green, 128 GB)  (4 GB RAM)",N/A,25% off,N/A,4.3
"POCO X3 Pro (Steel Blue, 128 GB)  (8 GB RAM)","₹25,999",38% off,"₹15,990",4.3
"POCO M6 Pro 5G (Power Black, 256 GB)  (8 GB RAM)","₹17,999",16% off,"₹14,999",4.2
"POCO X2 (Atlantis Blue, 64 GB)  (6 GB RAM)","₹17,999",22% off,"₹13,990",4.5
"POCO M5 (Yellow, 64 GB)  (4 GB RAM)",N/A,21% off,N/A,4.1
"POCO X2 (Atlantis Blue, 128 GB)  (6 GB RAM)",N/A,21% off,N/A,4.5
"POCO M6 Pro 5G (Forest Green, 128 GB)  (6 GB RAM)","₹16,999",23% off,"₹12,999",4.2
"POCO M4 Pro (Yellow, 128 GB)  (6 GB RAM)","₹19,999",40% off,"₹11,990",4.3
"POCO F4 5G (Night Black, 128 GB)  (6 GB RAM)",N/A,42% off,N/A,4.3
"POCO M3 (Power Black, 64 GB)  (6 GB RAM)",N/A,31% off,N/A,4.3
"POCO C61 (Mystical Green, 128 GB)  (6 GB RAM)",N/A,15% off,N/A,4.2
"POCO M4 Pro 5G (Cool Blue, 64 GB)  (4 GB RAM)","₹16,999",29% off,"₹11,999",4.3
"POCO X3 Pro (Graphite Black, 128 GB)  (8 GB RAM)",N/A,26% off,N/A,4.3
"POCO C55 (Power Black, 64 GB)  (4 GB RAM)","₹11,999",20% off,"₹9,499",4.2
"POCO M3 (Cool Blue, 64 GB)  (4 GB RAM)",N/A,20% off,N/A,4.3
"POCO M2 (Brick Red, 64 GB)  (6 GB RAM)","₹12,999",19% off,"₹10,490",4.4
"POCO M2 Pro (Two Shades of Black, 64 GB)  (4 GB RAM)","₹16,999",32% off,"₹11,474",4.4
"POCO C51 - Locked with Airtel Prepaid (Power Black, 64 GB)  (4 GB RAM)",N/A,15% off,N/A,4
"POCO M3 Pro 5G (Yellow, 64 GB)  (4 GB RAM)","₹15,999",18% off,"₹12,990",4.3
"POCO C61 (Ethereal Blue, 128 GB)  (6 GB RAM)","₹9,999",15% off,"₹8,499",4.2
"POCO M5 (Power Black, 128 GB)  (6 GB RAM)",N/A,23% off,N/A,4.2
"POCO X3 (Shadow Gray, 64 GB)  (6 GB RAM)",N/A,40% off,N/A,4.3
"POCO X2 (Phoenix Red, 256 GB)  (8 GB RAM)","₹22,999",26% off,"₹16,990",4.5
"POCO X2 (Matrix Purple, 128 GB)  (6 GB RAM)",N/A,21% off,N/A,4.5
"POCO F5 5G (Carbon Black, 256 GB)  (12 GB RAM)","₹39,999",15% off,"₹33,999",4.3
"POCO M5 (Power Black, 64 GB)  (4 GB RAM)","₹15,999",21% off,"₹12,499",4.1
"POCO M2 Reloaded (Mostly Blue, 64 GB)  (4 GB RAM)",N/A,29% off,N/A,4.3
"POCO M4 Pro (Power Black, 64 GB)  (6 GB RAM)",N/A,36% off,N/A,4.3
"POCO M3 (Yellow, 64 GB)  (6 GB RAM)","₹12,999",26% off,"₹9,590",4.3
"POCO M3 (Yellow, 64 GB)  (6 GB RAM)","₹12,999",26% off,"₹9,590",4.3
"POCO M3 Pro 5G (Power Black, 128 GB)  (6 GB RAM)","₹17,999",11% off,"₹15,990",4.2
"POCO X4 Pro 5G (Laser Black, 128 GB)  (6 GB RAM)","₹23,999",16% off,"₹19,999",4.2
"POCO X3 (Cobalt Blue, 128 GB)  (6 GB RAM)","₹20,999",38% off,"₹12,990",4.3
"POCO C3 (Matte Black, 64 GB)  (4 GB RAM)","₹10,999",36% off,"₹6,990",4.3
"POCO X2 (Atlantis Blue, 256 GB)  (8 GB RAM)","₹22,999",26% off,"₹16,990",4.5
"POCO M4 Pro 5G (Yellow, 64 GB)  (4 GB RAM)","₹16,999",15% off,"₹14,399",4.3
"POCO M3 (Power Black, 128 GB)  (6 GB RAM)","₹14,999",26% off,"₹10,990",4.3
"POCO M2 Reloaded (Greyish Black, 64 GB)  (4 GB RAM)","₹11,999",30% off,"₹8,289",4.3
"POCO M2 Pro (Out of the Blue, 64 GB)  (6 GB RAM)",N/A,21% off,N/A,4.4
"POCO M5 (Icy Blue, 64 GB)  (4 GB RAM)","₹15,999",21% off,"₹12,499",4.1
"POCO M4 Pro (Yellow, 64 GB)  (6 GB RAM)",N/A,36% off,N/A,4.3
"POCO X2 (Phoenix Red, 64 GB)  (6 GB RAM)",N/A,33% off,N/A,4.5
"POCO X3 (Shadow Gray, 128 GB)  (6 GB RAM)",N/A,38% off,N/A,4.3
"POCO M2 Pro (Two Shades of Black, 64 GB)  (6 GB RAM)",N/A,11% off,N/A,4.4
"POCO M2 Pro (Green and Greener, 128 GB)  (6 GB RAM)","₹19,999",20% off,"₹15,990",4.4
"POCO C3 (Lime Green, 64 GB)  (4 GB RAM)","₹10,999",27% off,"₹7,990",4.3
"POCO M2 Pro (Green and Greener, 64 GB)  (6 GB RAM)","₹18,284",38% off,"₹11,186",4.4
"POCO X5 5G (Jaguar Black, 256 GB)  (8 GB RAM)",N/A,10% off,"₹23,999",4.2
"POCO M4 Pro (Cool Blue, 64 GB)  (6 GB RAM)",N/A,50% off,N/A,4.3
"POCO X5 5G (Jaguar Black, 128 GB)  (6 GB RAM)","₹20,999",23% off,"₹15,988",4.2
"POCO C31 (Shadow Gray, 32 GB)  (3 GB RAM)",N/A,43% off,N/A,4.3
"POCO C55 (Cool Blue, 64 GB)  (4 GB RAM)","₹11,999",20% off,"₹9,499",4.2
"POCO C55 (Forest Green, 128 GB)  (6 GB RAM)","₹13,999",21% off,"₹10,999",4.2
"POCO C55 (Cool Blue, 64 GB)  (4 GB RAM)",N/A,20% off,N/A,4.2
"POCO C55 (Forest Green, 128 GB)  (6 GB RAM)","₹13,999",21% off,"₹10,999",4.2
"POCO X4 Pro 5G (Laser Blue, 128 GB)  (6 GB RAM)",N/A,33% off,N/A,4.2
"POCO M3 Pro 5G (Cool Blue, 64 GB)  (4 GB RAM)","₹15,999",31% off,"₹10,990",4.3
"POCO X4 Pro 5G (Laser Black, 64 GB)  (6 GB RAM)",N/A,17% off,N/A,4.2
"POCO F4 5G (Nebula Green, 128 GB)  (6 GB RAM)",N/A,44% off,N/A,4.3
"POCO C51 - Locked with Airtel Prepaid (Royal Blue, 64 GB)  (4 GB RAM)",N/A,15% off,N/A,4
"POCO M3 Pro 5G (Cool Blue, 128 GB)  (6 GB RAM)",N/A,17% off,N/A,4.2
"POCO C55 (Forest Green, 64 GB)  (4 GB RAM)",N/A,20% off,N/A,4.2
"POCO M3 Pro 5G (Power Black, 64 GB)  (4 GB RAM)","₹15,999",18% off,"₹12,990",4.3
"POCO M2 Pro (Out of the Blue, 128 GB)  (6 GB RAM)","₹19,999",10% off,"₹17,990",4.4
"POCO F4 5G (Nebula Green, 256 GB)  (12 GB RAM)",N/A,42% off,N/A,4.3
"POCO X5 5G (Supernova Green, 256 GB)  (8 GB RAM)",N/A,30% off,N/A,4.2
"POCO X5 5G (Wildcat Blue, 256 GB)  (8 GB RAM)","₹24,999",39% off,"₹15,181",4.2
"POCO X3 Pro (Golden Bronze, 128 GB)  (8 GB RAM)","₹25,999",7% off,"₹23,999",4.3
"(Refurbished) POCO X4 Pro 5G (Laser Blue, 128 GB)  (8 GB RAM)",N/A,52% off,N/A,3.5
"POCO C50 (Royal Blue, 32 GB)  (2 GB RAM)",N/A,33% off,N/A,4.2
"POCO M4 Pro 5G (Yellow, 128 GB)  (6 GB RAM)","₹19,999",35% off,"₹12,999",4.2
"POCO X3 (Shadow Gray, 128 GB)  (8 GB RAM)",N/A,17% off,N/A,4.3
"POCO C51 (Royal Blue, 128 GB)  (6 GB RAM)",N/A,18% off,N/A,4.1
"POCO M4 Pro (Power Black, 128 GB)  (6 GB RAM)","₹19,999",50% off,"₹9,999",4.3
"POCO C50 (Royal Blue, 32 GB)  (3 GB RAM)",N/A,40% off,N/A,4.1
"POCO M3 (Cool Blue, 64 GB)  (6 GB RAM)",N/A,55% off,"₹12,999",4.3
"POCO M5 (Icy Blue, 128 GB)  (6 GB RAM)","₹18,999",23% off,"₹14,499",4.2
"POCO M4 Pro 5G (Power Black, 128 GB)  (6 GB RAM)","₹19,999",35% off,"₹12,999",4.2
"POCO X2 (Matrix Purple, 256 GB)  (8 GB RAM)",N/A,20% off,"₹20,999",4.5
"POCO X5 5G (Wildcat Blue, 128 GB)  (6 GB RAM)","₹20,999",35% off,"₹13,499",4.2
"POCO M4 5G (Cool Blue, 64 GB)  (4 GB RAM)","₹15,999",18% off,"₹12,999",4.2
"POCO M2 Pro (Out of the Blue, 64 GB)  (4 GB RAM)",N/A,30% off,N/A,4.4
"POCO X3 Pro (Graphite Black, 128 GB)  (6 GB RAM)","₹23,999",20% off,"₹18,990",4.3
"POCO M4 Pro 5G (Power Black, 128 GB)  (8 GB RAM)",N/A,31% off,N/A,4.2
"POCO X5 5G (Wildcat Blue, 256 GB)  (8 GB RAM)","₹24,999",39% off,"₹15,181",4.2
"POCO X3 (Cobalt Blue, 128 GB)  (8 GB RAM)",N/A,23% off,"₹22,999",4.3
"POCO F3 GT 5G (Gunmetal Silver, 128 GB)  (6 GB RAM)",N/A,21% off,N/A,4.3
"POCO M2 Pro (Two Shades of Black, 128 GB)  (6 GB RAM)",N/A,33% off,"₹19,999",4.4
"POCO M4 Pro (Yellow, 128 GB)  (8 GB RAM)","₹21,999",50% off,"₹10,999",4.2
"POCO M4 Pro 5G (Power Black, 64 GB)  (4 GB RAM)","₹16,999",35% off,"₹10,999",4.3
"POCO X4 Pro 5G (Laser Blue, 64 GB)  (6 GB RAM)",N/A,17% off,N/A,4.2
"POCO M4 Pro 5G (Cool Blue, 128 GB)  (6 GB RAM)","₹19,999",35% off,"₹12,999",4.2
"POCO X5 Pro 5G (Astral Black, 256 GB)  (8 GB RAM)","₹28,999",33% off,"₹19,349",4.3
"POCO X4 Pro 5G (Laser Black, 128 GB)  (8 GB RAM)","₹25,999",15% off,"₹21,999",4.2
